job_title,experience_years,education_level,skills_count,industry,company_size,location,salary
Data Scientist,6,Diploma,17,Media,Startup,USA,156491
Frontend Developer,5,High School,4,Consulting,Medium,UK,81284
Frontend Developer,6,High School,7,Finance,Small,UK,80491
Data Analyst,10,Diploma,5,Retail,Enterprise,Netherlands,146824
Frontend Developer,25,Diploma,16,Healthcare,Large,USA,266676
Backend Developer,3,Master,6,Technology,Medium,USA,137416
Cybersecurity Analyst,17,Bachelor,14,Media,Medium,Canada,190595
Machine Learning Engineer,1,Bachelor,20,Technology,Large,USA,280031
Software Engineer,3,Master,2,Technology,Startup,UK,142221
Data Analyst,1,Bachelor,18,Media,Large,India,29068
Product Manager,8,Master,18,Healthcare,Startup,USA,249687
Cloud Engineer,9,Diploma,13,Technology,Startup,India,45427
Software Engineer,1,Diploma,18,Education,Large,Germany,98578
Software Engineer,10,Master,17,Healthcare,Medium,Canada,205220
Data Analyst,6,Diploma,13,Technology,Small,Singapore,79040
Business Analyst,8,Bachelor,12,Education,Large,Sweden,103664
Software Engineer,11,Bachelor,3,Technology,Small,USA,169631
Software Engineer,8,Master,7,Technology,Enterprise,India,69570
Machine Learning Engineer,1,Bachelor,1,Consulting,Small,Australia,102137
Frontend Developer,3,Bachelor,5,Technology,Medium,India,52699
Machine Learning Engineer,1,Bachelor,1,Healthcare,Enterprise,India,59924
Data Analyst,0,Diploma,4,Technology,Enterprise,Singapore,68118
Frontend Developer,1,Master,1,Finance,Enterprise,USA,113802
Software Engineer,3,Master,13,Consulting,Medium,India,40060
Cybersecurity Analyst,16,Bachelor,14,Technology,Medium,USA,301683
Software Engineer,4,Bachelor,15,Technology,Medium,Singapore,143156
DevOps Engineer,6,Master,17,Government,Large,India,60008
Software Engineer,3,Bachelor,12,Healthcare,Startup,Remote,122304
Product Manager,4,Master,7,Technology,Enterprise,Canada,199270
Software Engineer,5,PhD,19,Healthcare,Large,USA,228167
DevOps Engineer,3,Bachelor,3,Technology,Medium,Singapore,111636
Data Scientist,7,Master,18,Telecom,Enterprise,India,68106
Data Scientist,2,Master,4,Finance,Large,USA,261723
DevOps Engineer,1,Bachelor,3,Retail,Large,Germany,125802
Frontend Developer,1,Bachelor,12,Technology,Small,India,30578
Frontend Developer,9,Bachelor,12,Technology,Medium,USA,197154
Data Analyst,0,Bachelor,17,Technology,Startup,USA,76028
Data Analyst,4,High School,6,Technology,Enterprise,USA,99767
Software Engineer,1,High School,15,Technology,Medium,India,30653
Cybersecurity Analyst,7,Bachelor,2,Technology,Enterprise,India,52831
Cloud Engineer,4,Bachelor,8,Telecom,Enterprise,Germany,170833
Data Analyst,5,Diploma,14,Telecom,Medium,Germany,117163
Backend Developer,5,Bachelor,5,Manufacturing,Medium,Canada,162779
Cloud Engineer,5,Diploma,3,Consulting,Large,India,49100
Software Engineer,1,PhD,10,Technology,Small,USA,153787
Machine Learning Engineer,3,Diploma,7,Finance,Small,Canada,121259
Software Engineer,2,Bachelor,11,Government,Medium,UK,142170
Software Engineer,2,Bachelor,15,Retail,Medium,USA,101627
Software Engineer,5,Bachelor,2,Consulting,Medium,India,41747
Data Scientist,9,Bachelor,5,Technology,Startup,Singapore,111598
Frontend Developer,9,Bachelor,11,Technology,Large,USA,206359
AI Engineer,5,Bachelor,8,Technology,Medium,UK,179625
Backend Developer,3,Bachelor,13,Education,Medium,Canada,155053
Data Analyst,5,Diploma,11,Government,Medium,Netherlands,87881
Software Engineer,8,Diploma,17,Technology,Startup,India,34299
DevOps Engineer,2,Bachelor,15,Finance,Enterprise,India,48045
Cloud Engineer,4,Bachelor,1,Technology,Large,UK,168411
Backend Developer,3,Bachelor,19,Telecom,Large,UK,126317
Product Manager,2,Diploma,16,Finance,Enterprise,UK,158263
Data Analyst,4,Master,19,Healthcare,Enterprise,USA,211293
Software Engineer,3,Bachelor,13,Finance,Large,Germany,129741
Backend Developer,6,High School,4,Finance,Large,Netherlands,97999
Backend Developer,3,Bachelor,11,Healthcare,Medium,Remote,129388
Backend Developer,4,Master,18,Technology,Large,India,39369
Machine Learning Engineer,1,Bachelor,18,Technology,Medium,USA,191320
Software Engineer,8,PhD,10,Technology,Enterprise,Singapore,266978
Software Engineer,8,High School,17,Government,Large,India,46346
Software Engineer,2,Master,13,Technology,Large,India,54139
Frontend Developer,2,Bachelor,14,Technology,Large,India,43055
Machine Learning Engineer,5,Bachelor,7,Technology,Large,India,69994
Frontend Developer,3,Diploma,10,Retail,Enterprise,India,29099
Cybersecurity Analyst,5,PhD,3,Technology,Large,USA,231654
Data Analyst,12,Master,2,Finance,Startup,India,39560
Software Engineer,2,Diploma,19,Finance,Enterprise,Sweden,124003
Frontend Developer,8,Diploma,7,Finance,Medium,India,41920
Software Engineer,2,Bachelor,5,Finance,Small,USA,139134
Software Engineer,2,Master,3,Education,Enterprise,USA,234572
Data Analyst,5,Bachelor,2,Finance,Large,Canada,70708
Data Analyst,7,Bachelor,6,Consulting,Medium,USA,127112
Machine Learning Engineer,12,Bachelor,14,Technology,Enterprise,Remote,214840
Software Engineer,14,Bachelor,7,Retail,Large,Netherlands,206683
Product Manager,3,Master,2,Finance,Large,Netherlands,174133
Business Analyst,4,Master,11,Manufacturing,Medium,Netherlands,124328
Data Analyst,6,Diploma,3,Finance,Large,India,34896
Software Engineer,4,Master,9,Technology,Large,USA,194246
Cybersecurity Analyst,3,Bachelor,8,Education,Enterprise,USA,219950
Software Engineer,3,Master,11,Technology,Large,India,48897
Data Analyst,7,Diploma,18,Retail,Large,Canada,101009
Data Analyst,12,Bachelor,1,Consulting,Medium,India,51107
Data Analyst,1,Bachelor,15,Healthcare,Large,USA,152827
Frontend Developer,4,Bachelor,4,Technology,Large,Sweden,142274
Software Engineer,1,PhD,4,Consulting,Large,India,50483
Cybersecurity Analyst,7,Bachelor,10,Technology,Medium,India,75519
Software Engineer,2,Bachelor,11,Technology,Large,India,37590
Data Analyst,10,Bachelor,18,Technology,Enterprise,UK,138388
Product Manager,4,High School,15,Technology,Medium,UK,119483
Software Engineer,7,High School,3,Technology,Medium,Australia,145527
Machine Learning Engineer,2,Bachelor,7,Government,Large,USA,177360
Business Analyst,5,Bachelor,7,Telecom,Enterprise,Germany,159823
Frontend Developer,5,Master,17,Technology,Medium,USA,147054
Software Engineer,6,Diploma,20,Media,Medium,USA,162456
Software Engineer,2,Bachelor,16,Education,Enterprise,Remote,172430
Product Manager,10,Master,16,Consulting,Large,India,71709
Software Engineer,6,Master,8,Technology,Enterprise,USA,209498
Backend Developer,11,Bachelor,3,Technology,Large,Sweden,210386
Cloud Engineer,1,Master,20,Healthcare,Medium,Canada,175642
Backend Developer,5,Bachelor,15,Healthcare,Large,India,33060
Software Engineer,4,Bachelor,1,Technology,Enterprise,India,55471
Software Engineer,15,Bachelor,10,Consulting,Medium,USA,272069
Business Analyst,7,High School,2,Healthcare,Large,Canada,97075
Backend Developer,4,Diploma,7,Healthcare,Large,India,37799
Frontend Developer,7,Master,14,Finance,Enterprise,India,43785
Business Analyst,3,PhD,16,Consulting,Medium,USA,157391
Software Engineer,6,Master,15,Healthcare,Enterprise,USA,278459
Frontend Developer,20,High School,7,Healthcare,Enterprise,India,72473
Backend Developer,3,Bachelor,13,Telecom,Startup,Germany,98643
Backend Developer,5,Bachelor,10,Healthcare,Large,Sweden,134325
Software Engineer,2,Diploma,9,Government,Large,USA,90611
Frontend Developer,2,Master,9,Technology,Large,USA,187400
DevOps Engineer,9,Bachelor,6,Technology,Large,India,76709
Cloud Engineer,1,High School,12,Technology,Startup,USA,66205
Software Engineer,6,Bachelor,20,Technology,Medium,India,46099
Machine Learning Engineer,8,Diploma,20,Technology,Medium,India,53556
Software Engineer,3,Bachelor,14,Telecom,Medium,Germany,108593
Software Engineer,11,Bachelor,20,Consulting,Large,UK,167402
Software Engineer,10,High School,7,Technology,Large,India,42036
Product Manager,3,High School,8,Telecom,Large,USA,188907
Frontend Developer,1,Bachelor,8,Technology,Startup,Germany,110564
Frontend Developer,6,Master,8,Healthcare,Large,USA,202429
Software Engineer,4,High School,2,Manufacturing,Medium,Netherlands,75066
Software Engineer,5,Master,14,Technology,Medium,Canada,154779
Machine Learning Engineer,6,High School,10,Technology,Enterprise,Germany,204353
DevOps Engineer,1,Master,18,Technology,Startup,Germany,104002
Backend Developer,3,Master,18,Technology,Large,Singapore,178426
Software Engineer,14,Bachelor,18,Consulting,Enterprise,USA,347777
Business Analyst,5,Bachelor,16,Consulting,Large,USA,130980
Software Engineer,7,Bachelor,20,Technology,Enterprise,USA,213933
Product Manager,5,Master,5,Telecom,Small,Canada,178189
Product Manager,7,High School,20,Retail,Large,India,56108
Backend Developer,10,Master,5,Healthcare,Large,UK,229235
Data Analyst,0,Master,20,Finance,Small,USA,123564
Frontend Developer,8,High School,10,Technology,Medium,Canada,121020
Data Analyst,4,Bachelor,17,Government,Small,USA,90418
Frontend Developer,9,Bachelor,13,Finance,Enterprise,India,60777
Cybersecurity Analyst,3,Bachelor,17,Finance,Medium,UK,134149
Data Scientist,3,Bachelor,18,Media,Large,Canada,205019
Data Analyst,1,Bachelor,13,Healthcare,Large,USA,121218
Software Engineer,4,Diploma,17,Technology,Small,India,29048
Product Manager,1,High School,15,Technology,Large,India,28703
Software Engineer,4,Master,12,Technology,Large,Canada,201531
Business Analyst,5,Master,10,Retail,Large,USA,238461
Software Engineer,2,Diploma,13,Technology,Enterprise,Canada,131307
Software Engineer,1,Master,11,Consulting,Large,Germany,146869
Data Analyst,0,Bachelor,3,Finance,Enterprise,Germany,90864
Frontend Developer,2,Bachelor,10,Technology,Small,India,25000
Cloud Engineer,0,Bachelor,11,Technology,Medium,USA,152101
Cybersecurity Analyst,5,Bachelor,6,Education,Medium,USA,165773
DevOps Engineer,21,Master,1,Healthcare,Medium,USA,260523
AI Engineer,1,Master,6,Technology,Large,UK,234998
Data Analyst,24,Bachelor,5,Technology,Large,UK,221184
Data Analyst,5,Bachelor,7,Consulting,Startup,USA,114992
Data Analyst,6,Bachelor,12,Technology,Medium,USA,120649
Data Scientist,1,Bachelor,12,Technology,Medium,Germany,135960
Software Engineer,5,High School,7,Finance,Medium,India,33461
Backend Developer,3,High School,2,Manufacturing,Large,India,36487
Software Engineer,13,Master,1,Healthcare,Small,Singapore,206494
Software Engineer,0,Bachelor,18,Finance,Enterprise,Germany,156004
Frontend Developer,3,Bachelor,12,Telecom,Medium,USA,183742
Frontend Developer,2,Bachelor,7,Technology,Large,USA,137857
Data Analyst,6,Master,19,Media,Large,UK,121557
Software Engineer,0,Bachelor,3,Retail,Large,UK,132444
Software Engineer,13,Bachelor,10,Healthcare,Large,USA,148953
Frontend Developer,6,High School,11,Technology,Enterprise,Germany,116957
Frontend Developer,5,Bachelor,5,Technology,Small,Canada,122538
Product Manager,1,Master,2,Technology,Startup,India,48830
Backend Developer,8,Master,8,Technology,Large,USA,266861
Data Analyst,7,Diploma,14,Consulting,Medium,Canada,91317
Backend Developer,11,High School,8,Technology,Medium,Remote,163249
Software Engineer,3,Bachelor,6,Technology,Large,USA,195669
Software Engineer,1,Bachelor,1,Telecom,Large,India,40864
Business Analyst,2,Diploma,1,Technology,Large,USA,88761
Machine Learning Engineer,9,Bachelor,8,Education,Large,India,63388
Frontend Developer,3,Diploma,11,Finance,Enterprise,USA,176983
Software Engineer,17,Bachelor,18,Healthcare,Medium,USA,196042
Backend Developer,8,Bachelor,10,Manufacturing,Large,USA,149208
Software Engineer,15,Master,12,Retail,Large,USA,349745
DevOps Engineer,3,Diploma,20,Technology,Large,USA,214843
Software Engineer,6,Bachelor,16,Finance,Medium,UK,89445
Data Analyst,2,Diploma,5,Technology,Enterprise,USA,118793
Data Analyst,9,Bachelor,16,Healthcare,Startup,USA,139120
Software Engineer,7,High School,12,Technology,Medium,Singapore,81579
Business Analyst,8,Bachelor,6,Technology,Medium,Germany,111447
Business Analyst,3,PhD,5,Technology,Large,UK,103262
Frontend Developer,5,Bachelor,1,Telecom,Enterprise,Germany,139564
Software Engineer,5,Master,19,Finance,Small,USA,161662
Data Scientist,3,Bachelor,10,Technology,Large,Netherlands,128494
Software Engineer,5,Diploma,14,Finance,Enterprise,Germany,109910
DevOps Engineer,6,Bachelor,3,Media,Medium,USA,193333
Software Engineer,7,Bachelor,6,Government,Medium,USA,260478
Backend Developer,3,Bachelor,5,Technology,Medium,USA,164326
Software Engineer,8,Master,17,Consulting,Small,Sweden,169610
Product Manager,8,Bachelor,18,Media,Startup,Australia,185273
Backend Developer,7,Master,12,Consulting,Medium,UK,133674
Data Analyst,9,Diploma,5,Education,Medium,India,34590
Data Scientist,4,Bachelor,9,Finance,Large,India,65809
Backend Developer,1,Bachelor,12,Education,Large,India,43878
Data Analyst,8,High School,20,Technology,Medium,USA,121350
Data Scientist,3,Bachelor,9,Education,Enterprise,Germany,191192
Software Engineer,1,Bachelor,3,Technology,Large,India,54817
Data Scientist,3,Bachelor,1,Technology,Medium,Australia,161067
Cloud Engineer,5,Diploma,15,Technology,Startup,USA,139684
Machine Learning Engineer,12,Diploma,10,Telecom,Small,India,49134
Product Manager,6,Bachelor,14,Media,Large,Canada,350000
Backend Developer,9,Bachelor,7,Technology,Medium,Germany,212698
Backend Developer,8,Bachelor,4,Finance,Startup,USA,205861
Frontend Developer,6,Master,5,Finance,Large,USA,208880
Frontend Developer,4,Bachelor,20,Technology,Startup,Remote,161376
Data Analyst,2,Bachelor,16,Technology,Medium,India,31108
Software Engineer,18,Bachelor,3,Technology,Startup,UK,196739
Product Manager,3,Master,17,Finance,Startup,India,55042
Software Engineer,3,Diploma,13,Technology,Enterprise,UK,140751
DevOps Engineer,4,Bachelor,6,Technology,Large,USA,229597
Data Analyst,3,Bachelor,5,Technology,Large,India,26060
Software Engineer,7,Master,16,Manufacturing,Medium,Sweden,131347
Data Analyst,3,Bachelor,11,Retail,Large,USA,166102
Software Engineer,3,Master,17,Technology,Enterprise,India,70841
Software Engineer,3,Master,5,Technology,Large,Sweden,183312
Frontend Developer,3,Master,6,Healthcare,Large,Germany,198120
Frontend Developer,1,Master,10,Technology,Large,USA,178324
DevOps Engineer,1,Master,1,Finance,Large,USA,209259
Data Analyst,14,Master,10,Manufacturing,Large,USA,187491
Cloud Engineer,9,Master,17,Technology,Large,USA,239506
AI Engineer,12,Bachelor,3,Retail,Large,Australia,204165
Cloud Engineer,13,Bachelor,2,Government,Large,USA,265330
Software Engineer,2,Diploma,17,Technology,Enterprise,India,28048
Frontend Developer,12,Master,4,Manufacturing,Enterprise,UK,316067
Software Engineer,10,Master,2,Media,Startup,Remote,198910
Software Engineer,3,Bachelor,5,Technology,Startup,India,25092
Backend Developer,6,Diploma,10,Healthcare,Medium,USA,148672
Software Engineer,8,Bachelor,1,Healthcare,Medium,UK,195578
Frontend Developer,7,Bachelor,1,Government,Large,India,53415
Data Analyst,4,Diploma,4,Finance,Medium,India,25000
Software Engineer,5,Bachelor,7,Healthcare,Large,India,37722
Frontend Developer,7,Bachelor,14,Technology,Enterprise,USA,156250
AI Engineer,3,Diploma,14,Retail,Large,India,53780
Data Analyst,7,Bachelor,18,Technology,Medium,USA,132645
DevOps Engineer,2,Diploma,2,Technology,Medium,USA,136027
Software Engineer,12,Bachelor,1,Retail,Startup,Netherlands,129956
Frontend Developer,9,Master,16,Technology,Large,UK,172904
Frontend Developer,9,Master,18,Technology,Large,Canada,164007
DevOps Engineer,6,Bachelor,16,Education,Startup,USA,173679
Data Scientist,5,Bachelor,6,Telecom,Small,UK,113125
Data Analyst,10,PhD,10,Government,Large,India,50354
Product Manager,1,PhD,2,Technology,Medium,USA,229041
Software Engineer,2,Bachelor,7,Manufacturing,Large,Sweden,138092
Backend Developer,7,Bachelor,17,Technology,Enterprise,Canada,233857
Data Analyst,4,Bachelor,3,Healthcare,Enterprise,Germany,167558
Machine Learning Engineer,3,Master,20,Finance,Enterprise,USA,277418
Business Analyst,10,Bachelor,12,Finance,Medium,Sweden,105814
Data Scientist,5,Bachelor,2,Finance,Large,Singapore,173719
Frontend Developer,6,PhD,7,Government,Large,USA,224879
Backend Developer,10,Bachelor,17,Government,Large,Sweden,157645
Software Engineer,4,Diploma,19,Manufacturing,Medium,USA,148884
Product Manager,17,Master,12,Government,Large,USA,350000
DevOps Engineer,2,Bachelor,9,Finance,Large,USA,206339
Software Engineer,10,Bachelor,14,Healthcare,Large,India,64823
DevOps Engineer,3,Diploma,2,Education,Enterprise,Australia,166649
Cybersecurity Analyst,9,Bachelor,4,Finance,Startup,USA,169820
Software Engineer,2,Bachelor,19,Technology,Enterprise,Canada,147232
Software Engineer,1,Bachelor,16,Technology,Large,USA,141773
Product Manager,9,Bachelor,17,Consulting,Startup,India,44507
Software Engineer,3,Bachelor,2,Technology,Large,USA,229403
Cloud Engineer,1,Bachelor,17,Finance,Medium,Canada,115903
Business Analyst,9,Master,19,Finance,Large,India,44002
Software Engineer,5,High School,8,Technology,Large,India,34747
Frontend Developer,3,Bachelor,20,Technology,Enterprise,Canada,144766
Software Engineer,6,Master,6,Technology,Large,Singapore,210189
Software Engineer,4,High School,12,Healthcare,Medium,Germany,98288
Backend Developer,4,Bachelor,18,Technology,Large,UK,205954
Cybersecurity Analyst,8,PhD,2,Consulting,Medium,India,54604
Machine Learning Engineer,6,Bachelor,19,Technology,Medium,Netherlands,201368
Data Analyst,2,Diploma,10,Technology,Enterprise,USA,133952
Backend Developer,5,Diploma,3,Technology,Large,India,45716
Frontend Developer,8,Bachelor,12,Education,Startup,USA,327399
Data Analyst,2,Bachelor,16,Media,Small,Remote,105091
Backend Developer,11,Bachelor,12,Technology,Large,Singapore,235271
Product Manager,5,Bachelor,8,Consulting,Medium,USA,282618
Software Engineer,5,Bachelor,5,Technology,Small,India,35763
Business Analyst,5,Bachelor,11,Technology,Medium,USA,102436
Frontend Developer,14,Diploma,10,Telecom,Medium,USA,198280
Cybersecurity Analyst,5,PhD,3,Technology,Enterprise,India,75700
Backend Developer,3,Master,9,Technology,Small,Remote,164343
Data Scientist,4,High School,12,Technology,Enterprise,USA,168336
Software Engineer,9,Diploma,6,Government,Enterprise,USA,130612
Frontend Developer,7,PhD,19,Healthcare,Enterprise,Singapore,187294
Product Manager,5,Bachelor,16,Technology,Enterprise,USA,215472
Frontend Developer,19,Bachelor,14,Technology,Medium,India,52239
Backend Developer,7,High School,4,Education,Enterprise,Germany,115310
